Flow (l/min), Pressure (cmH2O), Volume (ml)
73.50,5.86,333.33
73.37,5.82,333.33
73.50,5.86,333.33
73.57,5.82,333.33
73.44,5.78,333.33
73.11,5.82,333.33
73.31,5.86,333.33
73.05,5.86,333.33
73.05,5.94,333.33
73.18,5.94,333.33
73.31,5.98,333.33
73.37,6.02,333.33
73.37,6.05,333.33
73.37,6.02,333.33
73.37,5.98,333.33
73.05,5.98,333.33
73.44,5.98,333.33
73.31,6.02,333.33
73.05,5.98,333.33
73.18,6.02,333.33
73.31,5.98,333.33
73.11,5.98,333.33
73.63,6.02,333.33
73.44,6.02,333.33
73.24,6.02,333.33
73.31,6.02,333.33
73.31,6.02,333.33
73.24,6.02,333.33
73.37,6.02,333.33
73.31,5.98,333.33
73.44,5.98,333.33
73.11,6.02,333.33
73.37,6.02,333.33
73.31,5.98,333.33
73.37,5.98,333.33
73.18,5.94,333.33
73.31,5.94,333.33
73.57,5.90,333.33
73.31,5.86,333.33
73.24,5.82,333.33
73.31,5.78,333.33
73.24,5.78,333.33
73.44,5.78,333.33
73.24,5.78,333.33
73.50,5.74,333.33
73.18,5.78,333.33
73.31,5.78,333.33
73.44,5.78,333.33
73.11,5.74,333.33
73.31,5.74,333.33
73.24,5.82,333.33
73.31,5.90,333.33
73.05,5.94,333.33
73.31,6.05,333.33
73.44,6.09,333.33
73.31,6.09,333.33
73.44,6.09,333.33
73.11,6.09,333.33
73.24,6.13,333.33
73.57,6.09,333.33
73.37,6.09,333.33
73.37,6.09,333.33
73.44,6.09,333.33
73.24,6.09,333.33
73.31,6.09,333.33
73.18,6.09,333.33
73.37,6.13,333.33
73.37,6.17,333.33
73.31,6.17,333.33
73.44,6.17,333.33
