Flow (l/min), Pressure (cmH2O), Volume (ml)
73.37,5.74,333.33
73.63,5.66,333.33
73.37,5.59,333.33
73.24,5.74,333.33
73.24,6.13,333.33
73.11,6.17,333.33
73.37,6.17,333.33
73.31,5.66,333.33
73.18,5.16,333.33
73.31,5.12,333.33
73.18,5.12,333.33
73.44,5.16,333.33
73.24,5.23,333.33
73.50,5.27,333.33
73.44,5.27,333.33
73.44,5.27,333.33
73.44,5.27,333.33
73.50,5.23,333.33
73.11,5.27,333.33
73.63,5.23,333.33
73.44,5.23,333.33
73.44,5.23,333.33
73.11,5.23,333.33
73.37,5.23,333.33
73.44,5.20,333.33
73.37,5.23,333.33
73.37,5.23,333.33
73.57,5.23,333.33
73.11,5.27,333.33
73.50,5.23,333.33
73.18,5.20,333.33
73.31,5.23,333.33
73.24,5.23,333.33
73.11,5.23,333.33
73.37,5.23,333.33
73.37,5.20,333.33
73.37,5.20,333.33
73.05,5.23,333.33
73.37,5.20,333.33
73.31,5.23,333.33
73.37,5.20,333.33
73.44,5.20,333.33
73.31,5.23,333.33
73.31,5.23,333.33
73.44,5.23,333.33
73.24,5.23,333.33
73.24,5.23,333.33
73.05,5.23,333.33
73.18,5.27,333.33
73.05,5.39,333.33
73.31,5.55,333.33
73.37,5.66,333.33
73.24,5.66,333.33
73.44,5.66,333.33
73.50,5.66,333.33
73.37,5.66,333.33
73.57,5.74,333.33
73.18,5.74,333.33
73.44,5.70,333.33
73.37,5.70,333.33
73.11,5.70,333.33
73.50,5.70,333.33
73.31,5.70,333.33
73.44,5.70,333.33
73.24,5.70,333.33
73.05,5.70,333.33
73.24,5.66,333.33
73.24,5.70,333.33
73.18,5.70,333.33
73.31,5.66,333.33
73.18,5.66,333.33
73.44,5.66,333.33
73.37,5.66,333.33
73.50,5.63,333.33
73.57,5.63,333.33
73.31,5.63,333.33
73.11,5.63,333.33
73.24,5.63,333.33
73.11,5.63,333.33
73.37,5.63,333.33
73.24,5.63,333.33
73.18,5.63,333.33
73.50,5.59,333.33
73.57,5.59,333.33
73.57,5.63,333.33
73.37,5.51,333.33
73.44,5.51,333.33
73.37,5.47,333.33
73.18,5.39,333.33
73.24,5.35,333.33
73.31,5.35,333.33
73.50,5.39,333.33
73.31,5.35,333.33
73.50,5.35,333.33
73.37,5.35,333.33
73.37,5.35,333.33
73.11,5.35,333.33
73.11,5.31,333.33
73.37,5.31,333.33
73.18,5.27,333.33
73.37,5.31,333.33
73.57,5.31,333.33
73.37,5.31,333.33
73.63,5.27,333.33
73.05,5.31,333.33
73.24,5.31,333.33
73.24,5.27,333.33
73.31,5.23,333.33
73.50,5.27,333.33
73.24,5.31,333.33
73.11,5.31,333.33
73.24,5.23,333.33
73.44,5.27,333.33
73.37,5.31,333.33
73.24,5.35,333.33
73.24,5.43,333.33
73.24,5.47,333.33
73.24,5.51,333.33
73.31,5.51,333.33
73.31,5.51,333.33
73.44,5.51,333.33
73.63,5.55,333.33
73.50,5.55,333.33
73.57,5.55,333.33
73.63,5.51,333.33
73.44,5.51,333.33
73.37,5.55,333.33
73.24,5.51,333.33
73.50,5.51,333.33
73.50,5.55,333.33
73.37,5.51,333.33
73.24,5.51,333.33
73.50,5.47,333.33
73.37,5.51,333.33
73.31,5.51,333.33
73.50,5.51,333.33
73.31,5.47,333.33
73.50,5.47,333.33
73.63,5.47,333.33
73.31,5.51,333.33
73.31,5.55,333.33
73.44,5.51,333.33
73.24,5.55,333.33
73.24,5.51,333.33
