Flow (l/min), Pressure (cmH2O), Volume (ml)
73.24,6.33,333.33
73.05,6.33,333.33
73.18,6.37,333.33
73.37,6.33,333.33
73.50,6.37,333.33
73.31,6.37,333.33
73.31,6.41,333.33
73.11,6.37,333.33
73.57,6.41,333.33
73.37,6.41,333.33
73.63,6.37,333.33
73.63,6.37,333.33
73.18,6.33,333.33
73.44,6.29,333.33
73.57,6.29,333.33
73.24,6.21,333.33
72.92,6.17,333.33
73.57,6.13,333.33
73.24,6.13,333.33
73.31,6.13,333.33
73.11,6.09,333.33
73.18,6.09,333.33
73.37,6.13,333.33
73.31,6.09,333.33
73.24,6.09,333.33
73.24,6.05,333.33
73.24,6.05,333.33
73.50,6.05,333.33
73.24,6.09,333.33
73.31,6.05,333.33
73.44,6.02,333.33
73.44,6.05,333.33
73.57,6.05,333.33
73.11,6.09,333.33
73.24,6.09,333.33
73.63,6.17,333.33
73.57,6.21,333.33
73.37,6.29,333.33
73.37,6.29,333.33
73.50,6.33,333.33
73.24,6.37,333.33
73.44,6.41,333.33
73.63,6.37,333.33
73.44,6.37,333.33
73.50,6.37,333.33
73.44,6.29,333.33
73.18,6.25,333.33
73.63,6.21,333.33
73.31,6.21,333.33
73.63,6.17,333.33
73.31,6.17,333.33
73.37,6.13,333.33
73.37,6.13,333.33
73.57,6.13,333.33
73.37,6.17,333.33
73.31,6.21,333.33
73.18,6.17,333.33
73.37,6.13,333.33
73.37,6.13,333.33
73.37,6.13,333.33
73.18,6.13,333.33
73.31,6.13,333.33
73.50,6.09,333.33
