Flow (l/min), Pressure (cmH2O), Volume (ml)
34.83,4.77,333.33
35.29,4.69,333.33
35.16,4.84,333.33
34.64,5.16,333.33
33.66,5.43,333.33
32.88,5.51,333.33
32.62,5.51,333.33
32.81,5.43,333.33
33.14,5.27,333.33
33.20,5.20,333.33
33.46,5.12,333.33
34.18,4.96,333.33
34.90,4.80,333.33
35.22,4.80,333.33
35.16,4.88,333.33
35.22,4.80,333.33
35.35,4.69,333.33
36.07,4.61,333.33
49.61,4.88,338.54
67.38,5.78,354.17
81.38,6.37,380.86
90.56,6.91,414.71
96.35,7.11,454.43
102.60,7.03,499.35
108.59,6.88,547.53
119.86,6.64,602.86
130.47,6.56,664.71
133.33,6.72,732.42
133.33,6.84,805.99
133.33,6.72,885.42
133.33,6.88,970.70
133.33,6.56,1063.15
133.33,6.80,1160.16
133.33,6.64,1263.67
133.33,6.52,1373.05
133.33,6.84,1485.03
133.33,7.11,1597.66
133.33,7.11,1710.29
133.33,7.54,1820.96
133.33,7.77,1930.99
133.33,7.50,2041.67
133.33,7.27,2151.69
