Flow (l/min), Pressure (cmH2O), Volume (ml)
63.22,3.48,333.33
63.22,3.48,333.33
63.28,3.48,333.33
63.41,3.52,333.33
63.28,3.52,333.33
63.28,3.48,333.33
63.48,3.48,333.33
63.35,3.52,333.33
63.41,3.48,333.33
63.22,3.48,333.33
63.41,3.40,333.33
63.22,3.36,333.33
63.35,3.32,333.33
63.35,3.32,333.33
63.28,3.24,333.33
63.28,3.16,333.33
63.15,3.16,333.33
63.28,3.13,333.33
63.28,3.09,333.33
63.48,3.09,333.33
63.41,3.09,333.33
63.41,3.09,333.33
63.35,3.05,333.33
63.41,3.05,333.33
63.22,3.09,333.33
63.35,3.09,333.33
63.22,3.13,333.33
63.41,3.36,333.33
63.28,3.79,333.33
63.35,3.91,333.33
63.28,3.83,333.33
63.35,3.75,333.33
63.54,3.67,333.33
63.41,3.59,333.33
63.48,3.55,333.33
63.41,3.55,333.33
63.48,3.55,333.33
63.35,3.52,333.33
63.41,3.52,333.33
63.28,3.52,333.33
63.22,3.52,333.33
63.22,3.52,333.33
63.28,3.52,333.33
63.22,3.52,333.33
63.28,3.52,333.33
63.35,3.52,333.33
63.41,3.52,333.33
63.41,3.52,333.33
63.28,3.52,333.33
63.15,3.55,333.33
63.41,3.55,333.33
63.28,3.52,333.33
63.35,3.44,333.33
63.35,3.40,333.33
63.28,3.36,333.33
63.41,3.36,333.33
63.28,3.32,333.33
63.35,3.20,333.33
63.35,3.16,333.33
63.41,3.13,333.33
63.41,3.09,333.33
63.28,3.05,333.33
63.28,3.05,333.33
63.15,3.05,333.33
63.28,3.05,333.33
63.28,3.05,333.33
63.41,3.05,333.33
63.48,3.05,333.33
63.35,3.05,333.33
63.35,3.05,333.33
63.41,3.09,333.33
63.41,3.24,333.33
63.35,3.63,333.33
63.54,3.87,333.33
63.48,3.83,333.33
63.41,3.55,333.33
63.22,3.48,333.33
63.35,3.48,333.33
63.28,3.52,333.33
63.41,3.55,333.33
63.41,3.55,333.33
63.35,3.55,333.33
63.41,3.55,333.33
63.28,3.55,333.33
63.28,3.52,333.33
63.28,3.52,333.33
63.22,3.52,333.33
63.28,3.52,333.33
63.28,3.52,333.33
63.48,3.52,333.33
63.35,3.52,333.33
63.35,3.52,333.33
63.41,3.52,333.33
63.41,3.52,333.33
63.35,3.52,333.33
63.41,3.52,333.33
63.41,3.52,333.33
63.41,3.48,333.33
63.35,3.48,333.33
63.15,3.44,333.33
63.22,3.40,333.33
63.22,3.36,333.33
63.35,3.32,333.33
63.35,3.24,333.33
63.15,3.16,333.33
63.28,3.13,333.33
63.41,3.09,333.33
63.35,3.09,333.33
63.41,3.05,333.33
63.28,3.05,333.33
63.28,3.05,333.33
63.35,3.05,333.33
63.28,3.05,333.33
63.41,3.05,333.33
63.28,3.05,333.33
63.48,3.05,333.33
63.41,3.09,333.33
63.28,3.20,333.33
63.35,3.52,333.33
63.28,3.87,333.33
63.28,3.98,333.33
63.48,3.91,333.33
63.41,3.79,333.33
63.28,3.67,333.33
63.41,3.59,333.33
63.35,3.59,333.33
63.28,3.55,333.33
63.22,3.55,333.33
63.28,3.55,333.33
63.22,3.55,333.33
63.28,3.55,333.33
