Flow (l/min), Pressure (cmH2O), Volume (ml)
53.26,2.81,333.33
53.32,2.81,333.33
53.39,2.81,333.33
53.39,2.81,333.33
53.39,2.81,333.33
53.39,2.85,333.33
53.32,2.89,333.33
53.32,2.89,333.33
53.39,2.89,333.33
53.39,2.85,333.33
53.39,2.85,333.33
53.45,2.85,333.33
53.32,2.77,333.33
53.39,2.62,333.33
53.26,2.58,333.33
53.32,2.58,333.33
53.45,2.54,333.33
53.45,2.54,333.33
53.39,2.54,333.33
53.32,2.54,333.33
53.26,2.58,333.33
53.26,2.58,333.33
53.32,2.58,333.33
53.32,2.58,333.33
53.32,2.54,333.33
53.26,2.58,333.33
53.39,2.54,333.33
53.39,2.54,333.33
53.32,2.54,333.33
53.39,2.54,333.33
53.26,2.50,333.33
53.32,2.50,333.33
53.32,2.50,333.33
53.32,2.50,333.33
53.26,2.50,333.33
53.39,2.46,333.33
53.26,2.46,333.33
53.26,2.46,333.33
53.32,2.46,333.33
53.19,2.46,333.33
53.32,2.46,333.33
53.26,2.46,333.33
53.32,2.50,333.33
53.39,2.50,333.33
53.39,2.50,333.33
53.45,2.54,333.33
53.39,2.50,333.33
53.39,2.50,333.33
53.45,2.50,333.33
53.32,2.54,333.33
53.32,2.50,333.33
53.39,2.50,333.33
53.39,2.50,333.33
53.26,2.50,333.33
53.32,2.50,333.33
53.32,2.50,333.33
53.32,2.50,333.33
53.32,2.50,333.33
53.39,2.50,333.33
53.26,2.50,333.33
53.39,2.50,333.33
53.26,2.58,333.33
53.26,2.62,333.33
53.26,2.62,333.33
53.39,2.58,333.33
53.26,2.66,333.33
53.39,2.77,333.33
53.32,2.81,333.33
53.26,2.81,333.33
53.32,2.81,333.33
53.26,2.85,333.33
53.39,2.81,333.33
53.39,2.81,333.33
53.26,2.81,333.33
53.39,2.81,333.33
53.32,2.81,333.33
53.19,2.81,333.33
53.26,2.85,333.33
53.32,2.85,333.33
53.39,2.85,333.33
53.39,2.89,333.33
53.39,2.89,333.33
53.32,2.97,333.33
53.32,3.05,333.33
53.39,3.05,333.33
53.32,2.97,333.33
53.26,2.97,333.33
53.39,3.01,333.33
53.26,3.05,333.33
53.39,3.16,333.33
53.39,3.16,333.33
53.39,3.16,333.33
53.39,3.09,333.33
53.45,2.97,333.33
53.32,2.85,333.33
53.32,2.85,333.33
53.32,2.77,333.33
53.45,2.73,333.33
53.39,2.73,333.33
53.32,2.70,333.33
53.39,2.77,333.33
53.19,2.73,333.33
53.26,2.73,333.33
53.39,2.73,333.33
53.26,2.73,333.33
53.26,2.77,333.33
53.39,2.73,333.33
53.39,2.70,333.33
53.32,2.70,333.33
53.39,2.70,333.33
53.39,2.66,333.33
53.32,2.66,333.33
53.39,2.62,333.33
53.26,2.62,333.33
53.32,2.62,333.33
53.26,2.58,333.33
53.39,2.58,333.33
53.26,2.54,333.33
53.32,2.54,333.33
53.32,2.50,333.33
53.39,2.46,333.33
53.32,2.46,333.33
53.39,2.46,333.33
53.32,2.50,333.33
53.19,2.54,333.33
53.32,2.58,333.33
53.19,2.66,333.33
53.32,2.66,333.33
53.39,2.66,333.33
53.26,2.66,333.33
53.45,2.70,333.33
53.26,2.73,333.33
53.39,2.73,333.33
53.39,2.73,333.33
53.32,2.73,333.33
53.45,2.73,333.33
53.26,2.73,333.33
53.32,2.73,333.33
53.26,2.73,333.33
53.26,2.73,333.33
53.32,2.70,333.33
53.32,2.73,333.33
